0.074159,0.236628,0.057509,0.535859,0.095846
0.984424,0.000884,0.000747,0.008356,0.005588
0.022279,0.001109,0.009438,0.002092,0.965082
0.642141,0.293563,0.050370,0.000546,0.013379
0.912696,0.037106,0.023494,0.018804,0.007900
0.004049,0.639689,0.074484,0.008792,0.272986
0.121683,0.076744,0.062393,0.390502,0.348679
0.000527,0.001455,0.000465,0.021174,0.976378
0.000079,0.295788,0.000057,0.000038,0.704037
0.997782,0.000233,0.000995,0.000674,0.000317
0.009254,0.744880,0.215085,0.027603,0.003178
0.024935,0.901604,0.018530,0.038320,0.016610
0.009996,0.776759,0.022048,0.041841,0.149355
0.272170,0.107210,0.205044,0.351183,0.064394
0.010321,0.000071,0.001017,0.988043,0.000548
0.574784,0.082694,0.245078,0.047580,0.049864
0.000329,0.000242,0.000296,0.000064,0.999070
0.000965,0.001258,0.014825,0.980193,0.002759
0.000942,0.001583,0.993417,0.001067,0.002992
0.232804,0.033637,0.153124,0.012618,0.567816
0.000057,0.001997,0.001438,0.001685,0.994823
0.000016,0.270391,0.729279,0.000198,0.000117
0.000009,0.000007,0.999966,0.000009,0.000009
0.013522,0.318771,0.083809,0.041651,0.542248
0.007510,0.050774,0.000772,0.940420,0.000524
0.000212,0.000009,0.000093,0.000010,0.999677
0.244742,0.151964,0.119278,0.098982,0.385034
0.118908,0.020912,0.011093,0.021278,0.827810
0.000608,0.230867,0.330057,0.018785,0.419683
0.000013,0.999933,0.000013,0.000016,0.000024
0.597657,0.008459,0.021018,0.363206,0.009660
0.438640,0.126288,0.005032,0.422661,0.007380
0.720934,0.004915,0.271606,0.002097,0.000448
0.047892,0.242979,0.206617,0.502471,0.000041
0.010158,0.712860,0.170564,0.051125,0.055293
0.659948,0.002891,0.336411,0.000538,0.000212
0.999436,0.000197,0.000109,0.000114,0.000144
0.753196,0.012647,0.027355,0.044706,0.162097
0.105281,0.279691,0.148543,0.426062,0.040422
0.000141,0.287348,0.000968,0.000351,0.711193
0.114168,0.877630,0.000147,0.007803,0.000251
0.477579,0.103891,0.363323,0.020678,0.034528
0.000402,0.251169,0.428926,0.085958,0.233545
0.000429,0.000725,0.997893,0.000336,0.000618
0.038240,0.730039,0.016837,0.156348,0.058537
0.000069,0.020137,0.909696,0.000087,0.070011
0.000071,0.998281,0.000121,0.000026,0.001501
0.174494,0.211304,0.102480,0.180914,0.330808
0.032530,0.937531,0.005668,0.015665,0.008605
0.000497,0.998521,0.000279,0.000350,0.000354
0.245871,0.133939,0.186684,0.126317,0.307189
0.106121,0.397380,0.089363,0.168920,0.238215
0.667196,0.072981,0.227891,0.018525,0.013408
0.000493,0.002353,0.000227,0.996789,0.000139
0.162924,0.030853,0.079558,0.392365,0.334299
0.284244,0.010394,0.551115,0.005335,0.148911
0.026421,0.052809,0.001448,0.000134,0.919187
0.272728,0.000771,0.000059,0.003677,0.722765
0.000064,0.000042,0.057014,0.047544,0.895336
0.890125,0.105483,0.000032,0.003217,0.001144
0.005945,0.001943,0.990966,0.000264,0.000882
0.976252,0.000390,0.001283,0.003263,0.018812
0.008852,0.959235,0.010973,0.009168,0.011772
0.766780,0.002563,0.000857,0.137007,0.092794
0.234360,0.219303,0.154600,0.358756,0.032981
0.012231,0.016572,0.000368,0.970689,0.000141
0.935388,0.000988,0.053055,0.001466,0.009103
0.597041,0.289133,0.039418,0.029436,0.044972
0.198479,0.290483,0.012788,0.018389,0.479861
0.077295,0.156446,0.376396,0.011993,0.377869
0.013982,0.544494,0.415039,0.011367,0.015118
0.498991,0.000025,0.000011,0.000030,0.500944
0.000081,0.000420,0.674540,0.324914,0.000045
0.015473,0.894899,0.088694,0.000832,0.000103
0.008104,0.006262,0.001248,0.983038,0.001349
0.995611,0.000115,0.000238,0.002541,0.001495
0.034392,0.924129,0.014734,0.014337,0.012408
0.042540,0.203543,0.613105,0.138398,0.002414
0.870509,0.088150,0.001396,0.039078,0.000867
0.100014,0.112449,0.541729,0.128421,0.117386
0.000164,0.000334,0.073936,0.000101,0.925464
0.571754,0.004595,0.071180,0.345940,0.006531
0.951225,0.005050,0.003702,0.029120,0.010903
0.036480,0.039061,0.016379,0.179999,0.728082
0.355021,0.001198,0.637856,0.005776,0.000149
0.004056,0.022426,0.005805,0.000998,0.966715
0.000607,0.004119,0.062574,0.923122,0.009577
0.994522,0.001085,0.000036,0.002772,0.001585
0.000066,0.000056,0.000218,0.000120,0.999540
0.097091,0.242188,0.041031,0.325264,0.294426
0.108769,0.094316,0.195804,0.238503,0.362609
0.086228,0.290425,0.547643,0.029887,0.045818
0.006566,0.895128,0.000144,0.097722,0.000441
0.258337,0.010629,0.013140,0.645665,0.072230
0.000338,0.001504,0.001131,0.000762,0.996265
0.070053,0.015067,0.000035,0.001045,0.913800
0.000202,0.000231,0.000161,0.013113,0.986292
0.717003,0.031549,0.006707,0.005977,0.238763
0.137322,0.148480,0.227291,0.141681,0.345226
0.163850,0.471576,0.089057,0.000180,0.275337
0.032067,0.018925,0.722033,0.172001,0.054975
0.280533,0.018576,0.516484,0.128187,0.056220
0.134590,0.100803,0.169475,0.244665,0.350467
0.000331,0.000084,0.000200,0.998648,0.000737
0.002175,0.003869,0.389705,0.570907,0.033345
0.024373,0.701584,0.000615,0.006094,0.267334
0.006405,0.992712,0.000086,0.000779,0.000017
0.089009,0.008945,0.000378,0.828362,0.073306
0.000344,0.000081,0.000524,0.913346,0.085704
