0.042126,0.423796,0.170562,0.289004,0.074513
0.806498,0.087020,0.025623,0.038615,0.042245
0.063210,0.001790,0.012326,0.006420,0.916255
0.847071,0.033755,0.042173,0.069261,0.007741
0.831951,0.034608,0.062179,0.026124,0.045137
0.001332,0.697252,0.227029,0.008189,0.066198
0.116242,0.129677,0.074177,0.248014,0.431890
0.008200,0.002106,0.001746,0.013841,0.974107
0.000603,0.563106,0.000357,0.000374,0.435560
0.953035,0.002166,0.016902,0.025472,0.002425
0.039810,0.686614,0.244820,0.016989,0.011768
0.085374,0.256879,0.450836,0.186474,0.020437
0.021267,0.768969,0.050620,0.027846,0.131298
0.430449,0.109474,0.191384,0.045814,0.222878
0.127170,0.005742,0.031903,0.827636,0.007548
0.611261,0.098816,0.134014,0.095030,0.060879
0.031774,0.011110,0.141292,0.004334,0.811491
0.003902,0.020445,0.033708,0.924044,0.017902
0.004625,0.005180,0.960461,0.001951,0.027784
0.181545,0.080246,0.090931,0.323639,0.323639
0.005582,0.113668,0.002668,0.025165,0.852916
0.000155,0.258590,0.739539,0.001248,0.000468
0.003029,0.002234,0.992171,0.000279,0.002287
0.101766,0.433502,0.404068,0.021583,0.039081
0.009654,0.799834,0.001118,0.187947,0.001446
0.000554,0.000567,0.002521,0.000599,0.995760
0.111533,0.226848,0.265212,0.261611,0.134797
0.014466,0.007505,0.008774,0.022102,0.947153
0.001603,0.297520,0.017033,0.331908,0.351937
0.000090,0.999521,0.000082,0.000230,0.000078
0.667934,0.067968,0.056347,0.147300,0.060452
0.140567,0.281743,0.098901,0.386604,0.092186
0.191106,0.003366,0.802234,0.002242,0.001051
0.253502,0.266838,0.031529,0.447964,0.000166
0.148926,0.042007,0.106849,0.640619,0.061599
0.668421,0.013951,0.316589,0.000457,0.000583
0.990812,0.001438,0.001044,0.002625,0.004081
0.062162,0.033665,0.054644,0.552967,0.296561
0.108446,0.116573,0.350753,0.278011,0.146216
0.003394,0.141508,0.064283,0.001548,0.789268
0.331051,0.659662,0.002567,0.003537,0.003183
0.447331,0.275829,0.137431,0.007822,0.131587
0.012398,0.586967,0.291707,0.096383,0.012544
0.000706,0.000812,0.997184,0.000569,0.000728
0.051572,0.407233,0.359382,0.155780,0.026034
0.005224,0.019638,0.308840,0.127680,0.538619
0.000121,0.998082,0.001058,0.000217,0.000522
0.152402,0.389171,0.094813,0.207902,0.155711
0.663704,0.029505,0.248979,0.009357,0.048456
0.001375,0.988878,0.006140,0.001534,0.002073
0.027967,0.050840,0.178841,0.048702,0.693650
0.204842,0.229412,0.271372,0.139146,0.155228
0.515408,0.174547,0.206069,0.050009,0.053967
0.027704,0.142351,0.188584,0.338825,0.302536
0.064944,0.047144,0.219701,0.294487,0.373724
0.269741,0.051380,0.509758,0.063076,0.106045
0.011926,0.155876,0.007551,0.003918,0.820729
0.318594,0.067568,0.003872,0.016494,0.593472
0.000244,0.000097,0.105084,0.004346,0.890229
0.858781,0.117629,0.003056,0.020203,0.000331
0.030981,0.004940,0.946080,0.003278,0.014720
0.938143,0.038345,0.002998,0.011424,0.009090
0.097899,0.092328,0.493305,0.207253,0.109215
0.525063,0.070507,0.016359,0.200855,0.187217
0.046783,0.512882,0.112665,0.291092,0.036577
0.039849,0.080340,0.001353,0.877340,0.001117
0.695041,0.005005,0.284688,0.003024,0.012242
0.262686,0.698877,0.021859,0.010695,0.005883
